Id,SalePrice
1461,113373.80372822548
1462,159552.6156687732
1463,174134.49011862636
1464,189723.96290736046
1465,210003.61648533828
1466,168756.01033264873
1467,175398.61859395137
1468,157828.44397284454
1469,200943.52951428195
1470,119258.35885571298
1471,191248.35818399666
1472,95872.73043676402
1473,98456.8722343289
1474,147959.38326115152
1475,98835.27477695335
1476,361247.1048732529
1477,262767.93530279555
1478,278003.26416346326
1479,278585.5638244855
1480,486369.53844917426
1481,327966.9562048054
1482,208714.53627136612
1483,172671.6294807807
1484,160696.05913444824
1485,180085.73438281703
1486,197057.46920866767
1487,334004.71404114686
1488,233289.27111540872
1489,199949.05603549394
1490,229458.98267997487
1491,203198.0113481581
1492,87982.54459666128
1493,169743.87153087923
1494,304431.07467861415
1495,293729.6428031929
1496,240496.20558839827
1497,176857.5720548819
1498,174230.23833911272
1499,158027.6589897261
1500,146959.50824435166
1501,185110.51959802103
1502,130257.96797462775
1503,303210.180407675
1504,249365.3268644042
1505,225305.7570516694
1506,188186.81671827805
1507,254585.98233212123
1508,202947.37985696213
1509,159892.4492131798
1510,143044.44016588334
1511,159378.62980897326
1512,169469.47759685398
1513,142911.1631807814
1514,162335.03433935
1515,203577.11233785446
1516,154205.79708743416
1517,170702.71729318803
1518,122218.28460128777
1519,222524.02575213762
1520,130636.64131393703
1521,135022.25848561383
1522,183184.5720290406
1523,112261.80145919831
1524,115046.49665858694
1525,120308.69485119935
1526,113282.96614547296
1527,99045.35246287877
1528,133313.85790678643
1529,156541.15483178775
1530,203464.9793728233
1531,127797.9380099337
1532,97992.50565123523
1533,158622.9466604219
1534,114625.23208867657
1535,153495.60226327015
1536,103861.56115595993
1537,44918.40472689617
1538,159309.4420550984
1539,206350.9636596536
1540,99182.12207212529
1541,141679.74449468963
1542,160156.8379182894
1543,195850.63019004822
1544,99446.0505048739
1545,121501.36840888073
1546,136809.4135312693
1547,160566.16145741497
1548,147730.69666177692
1549,130429.95262925289
1550,141039.2520697209
1551,107099.6233931134
1552,135878.39166358818
1553,151589.743246282
1554,117174.83521924526
1555,161307.06955306113
1556,76519.6742080049
1557,111721.83641854547
1558,87368.59348241938
1559,61728.453789633815
1560,139106.34854531699
1561,116059.28085366824
1562,132581.48187426582
1563,121236.59240244691
1564,164959.77219920006
1565,140137.28967132713
1566,233131.57484345278
1567,69481.84793595101
1568,230384.78397705543
1569,105005.36272620244
1570,124564.56052629367
1571,118628.78683817998
1572,152543.45890211748
1573,256076.69349839614
1574,127953.77453765713
1575,234248.96005034464
1576,235001.1682522927
1577,174116.12708601856
1578,133646.11406001553
1579,138863.7867823433
1580,187844.3025938559
1581,140751.60131738326
1582,127014.95700504052
1583,312892.6048578975
1584,220885.52827061198
1585,141128.10074569227
1586,85332.9500592796
1587,101022.67251524658
1588,161318.95876309642
1589,91186.31253230388
1590,136098.38295899663
1591,101366.79921744614
1592,108478.40483551461
1593,117927.76937969531
1594,148358.81375728676
1595,104470.98309496221
1596,237689.94477433118
1597,193296.9560336902
1598,213504.0755908683
1599,178156.3904068641
1600,170644.57154983026
1601,105312.6180873541
1602,115262.31753120794
1603,78251.37934038101
1604,287561.89053593046
1605,249788.41353973385
1606,166085.35619355756
1607,178955.5378118545
1608,198640.15382359145
1609,184205.11033940432
1610,145559.1375741417
1611,129419.55172981038
1612,167642.2309603764
1613,151877.52822614613
1614,118106.4822807764
1615,91213.8751099845
1616,70689.64237141864
1617,89713.70938777819
1618,128609.81842228647
1619,144800.7333620044
1620,163842.74689051847
1621,137418.97440252727
1622,136186.7860647351
1623,283604.0592473911
1624,216463.97921508673
1625,110978.66531652606
1626,170806.57885939712
1627,186999.37974160642
1628,286827.589373037
1629,171078.1786103249
1630,374342.98303011013
1631,243286.30688639352
1632,257553.96653682663
1633,166072.60718718055
1634,180598.13894209478
1635,174443.50070905828
1636,144643.81777539363
1637,189391.3230707357
1638,183507.7257813787
1639,179798.3217864956
1640,259225.35241579945
1641,175589.76135335243
1642,237751.4046852474
1643,220285.563527723
1644,230481.5360249612
1645,204146.59506647894
1646,153966.30299021534
1647,146071.11141386587
1648,124548.2007829744
1649,132533.92874500097
1650,111262.80398486822
1651,117479.49028762795
1652,94835.44246201424
1653,98345.63140546586
1654,146238.09251328168
1655,136048.74901199905
1656,140759.90119119943
1657,152382.83381962933
1658,149344.8986389329
1659,119971.78346907134
1660,147124.7255820201
1661,428726.07675441995
1662,396897.6191625204
1663,373335.89868449606
1664,524055.8134086378
1665,296994.78494039254
1666,317457.2475343733
1667,374976.2792394778
1668,337309.3261395128
1669,299243.07645054127
1670,332200.47342142725
1671,273154.52738515905
1672,433826.2473454826
1673,302850.6148016902
1674,252121.16715135315
1675,206017.24989123692
1676,202030.2555745961
1677,215559.52747869244
1678,501236.3985890329
1679,372502.1124945425
1680,330453.00398520124
1681,236301.57397237426
1682,309293.3578865824
1683,191152.4682604444
1684,168873.7495574202
1685,175998.65405228574
1686,160725.8259938308
1687,168998.51142458367
1688,189887.25562644447
1689,191236.87632241304
1690,195508.81012041512
1691,181740.5471298482
1692,247880.39564407468
1693,166131.79210505486
1694,176640.49300803224
1695,160082.27826447488
1696,268898.227189499
1697,163471.22703217814
1698,347838.8315765064
1699,322966.49874056387
1700,254155.23777788982
1701,281960.3366763509
1702,247235.8759304065
1703,239280.19885962855
1704,294159.9413948308
1705,235204.43957809656
1706,430101.19237464614
1707,203266.44907474812
1708,200547.8891738592
1709,270928.7987018211
1710,220879.54958131508
1711,263555.0512244932
1712,272538.04297095846
1713,266075.8962636168
1714,222332.9391268238
1715,207211.23113966236
1716,185365.73857229235
1717,170079.94245260957
1718,138502.87324397927
1719,221521.71816843044
1720,249314.1290668828
1721,154311.42622572512
1722,121831.52791654467
1723,147645.88341216784
1724,218001.2021204835
1725,242882.50241971863
1726,183327.63863903898
1727,156230.10011810475
1728,168083.700245383
1729,165778.12111575584
1730,147950.82561620232
1731,116004.55245342091
1732,129456.40165968478
1733,112063.51271929042
1734,119134.92017597056
1735,120509.99587901287
1736,103672.20544789245
1737,343018.0351999867
1738,239350.70444751898
1739,282249.66776758415
1740,227524.89057894162
1741,194647.97646481488
1742,171530.5690809535
1743,172472.237738202
1744,322504.6429031397
1745,230976.4005094041
1746,188252.43375966672
1747,214789.30914976576
1748,225695.87237723928
