Id,SalePrice
1461,114273.80128092381
1462,163261.20272032658
1463,173114.27825490833
1464,188366.99643913543
1465,206697.7140325165
1466,168664.46389977087
1467,176220.60857151338
1468,157425.09535844607
1469,202362.21511818885
1470,119737.69687817767
1471,190224.87028608436
1472,96206.07567814844
1473,99097.34576753328
1474,143904.25245929678
1475,93684.56224177445
1476,360755.77863814635
1477,264800.85380614316
1478,282806.5603765649
1479,281278.9729342447
1480,487848.32643460116
1481,326700.4835463702
1482,209379.72076411967
1483,173027.6939863137
1484,163000.93262670853
1485,181660.40222020433
1486,197431.66862059405
1487,333342.11597184645
1488,231080.81058610466
1489,200163.6864337633
1490,228866.5111147166
1491,201873.58040163136
1492,86887.34571541437
1493,172561.3045007494
1494,307390.82717433554
1495,293226.82730037026
1496,237943.03952747036
1497,177444.14168284883
1498,172745.3926052871
1499,158900.4206592581
1500,147285.7160375397
1501,186218.03489470814
1502,130262.78604616897
1503,306672.703487324
1504,247878.9103912667
1505,223845.3968332041
1506,187221.62543197503
1507,252981.6861986418
1508,201738.4944820513
1509,158296.98948463702
1510,143049.12031856884
1511,159104.90748893094
1512,172112.18578534148
1513,145648.61727917922
1514,159696.23855405487
1515,203901.00341786206
1516,153838.27036950845
1517,168074.4957201718
1518,121846.86328053151
1519,222561.46477170542
1520,130341.96520213757
1521,135124.50408419003
1522,183825.48890856942
1523,112999.74894797252
1524,116387.90006060267
1525,120022.27979254155
1526,115591.63775104232
1527,99517.51573607429
1528,134103.13718337074
1529,156565.63054672148
1530,205037.49290979726
1531,127219.58124296609
1532,98974.57809469086
1533,159818.598267978
1534,113454.15818612333
1535,151638.65386225976
1536,102066.38321377165
1537,46335.591248952114
1538,161823.26517410937
1539,210502.7999196648
1540,97711.33829803496
1541,142110.72722101316
1542,150436.22586408147
1543,198690.39212816034
1544,97154.96584352647
1545,121587.18602505804
1546,135973.77653269423
1547,160174.4944742038
1548,149195.29479475727
1549,131421.8380741092
1550,139507.01613531186
1551,108232.5378995949
1552,135509.88063191262
1553,151548.1838291465
1554,115974.53622615777
1555,160982.3329013792
1556,73532.91142565878
1557,110685.92645644599
1558,86103.29018088963
1559,66838.31895222372
1560,139479.3154644768
1561,107954.93151893758
1562,132676.62180955402
1563,123214.88888242259
1564,166281.93110399056
1565,138927.89703123464
1566,235829.56157193793
1567,70395.22741866489
1568,230300.16112742695
1569,101629.85399720291
1570,126698.63706049371
1571,120603.66303270779
1572,153697.8653247487
1573,260681.8445722286
1574,129300.56540124587
1575,236330.98641478564
1576,237374.77723938477
1577,174986.077416012
1578,134464.56384539115
1579,138159.65242297595
1580,188001.55423451142
1581,144102.18923130567
1582,127874.88856157853
1583,313664.0778274259
1584,220638.47787075833
1585,140644.72073764453
1586,84508.2208466706
1587,99558.12832852475
1588,163115.8830249175
1589,91740.83929154805
1590,136897.5907220039
1591,102918.52332994611
1592,106944.71943543403
1593,119370.84954140242
1594,143649.2045045252
1595,105313.80979804973
1596,235198.5327419705
1597,191340.32075265245
1598,213638.5315505109
1599,178918.79099906448
1600,170165.63544237925
1601,99420.01796128583
1602,115837.62109287424
1603,77628.81891957845
1604,287527.2643755806
1605,249119.58811051043
1606,166392.28052445315
1607,181761.36910502205
1608,198667.10311828856
1609,186873.49985219858
1610,145603.07036024632
1611,130585.40632161396
