Id,SalePrice
1461,115029.53695940264
1462,162162.80013253493
1463,175609.11741878052
1464,190648.18590765522
1465,211193.14592961865
1466,170056.17851298262
1467,176615.6710858273
1468,159394.30763982853
1469,195875.6939083696
1470,124436.0495455963
1471,185067.5507033304
1472,95099.93286737821
1473,103077.42696870152
1474,148586.46242290744
1475,99196.82869889599
1476,366087.02882882627
1477,266727.68130911514
1478,288301.9105468089
1479,283858.14398927556
1480,495518.102759903
1481,327701.9835852003
1482,207274.76322649964
1483,172191.95698010107
1484,163946.02188150212
1485,179081.35173361938
1486,193880.2983890215
1487,342855.9479673068
1488,232141.52406981972
1489,197285.146784461
1490,228868.2273707618
1491,201088.04725851715
1492,87214.44330422868
1493,159595.52119749296
1494,310767.4573776864
1495,292565.5752749884
1496,234893.15850784336
1497,176703.43332057577
1498,180924.99394046623
1499,157893.6841163584
1500,150860.2326696788
1501,179997.04428978218
1502,124161.69431371106
1503,309035.2476217818
1504,245816.86271841533
1505,222702.76067964037
1506,184061.94105812788
1507,250792.12800092826
1508,199993.3422768797
1509,158001.78109985852
1510,142920.06503366705
1511,165779.49338852215
1512,171054.7682438997
1513,147454.3044438664
1514,162322.69723529104
1515,194844.21695547272
1516,153338.2211663179
1517,166294.9220984979
1518,119362.88166961429
1519,217215.6993639124
1520,131038.31546720714
1521,134312.48118181186
1522,182266.6726163514
1523,113962.82893249109
1524,116897.77651727428
1525,121794.03244594799
1526,113283.44404969212
1527,99103.86552689412
1528,132394.3402699096
1529,159576.51323198658
1530,201782.6921876429
1531,129622.0417146516
1532,96166.80260576897
1533,155502.0336788569
1534,107688.29220147274
1535,150484.7796992578
1536,101644.5762029337
1537,45929.739492782974
1538,161874.07113714857
1539,204172.3859769079
1540,87786.05677599288
1541,141246.52258663208
1542,150372.936883571
1543,196436.1286800208
1544,96703.62645913276
1545,120019.02861486023
1546,133210.48813988865
1547,159722.52463754767
1548,147404.14429558555
1549,130861.43132555354
1550,139472.87340950264
1551,103683.37472665423
1552,134026.78406583736
1553,147187.5287096929
1554,115864.75145555951
1555,160240.6792828517
1556,77304.5452393991
1557,112082.3750839531
1558,85358.96401702202
1559,61299.14739959875
1560,142408.9523172967
1561,103291.11251559286
1562,136055.78633521698
1563,124717.67738937153
1564,166599.6118226599
1565,140986.37393832364
1566,224369.3241446602
1567,71124.31757802509
1568,226377.40467987533
1569,107042.92042549548
1570,126037.0384722301
1571,122379.18649266359
1572,152444.01156983222
1573,250435.6229772034
1574,127271.58373017979
1575,231295.8335027339
1576,236600.7559348739
1577,173174.25777032645
1578,137612.22958989983
1579,140780.2624591631
1580,187233.22213786008
1581,147466.3184541005
1582,132309.08726217796
1583,315378.26022767427
1584,220693.5183695564
1585,139384.430528944
1586,103553.86307241846
1587,104736.20897684067
1588,155052.4167602892
1589,91446.87174786998
1590,133810.38848378148
1591,102353.46659588921
1592,104576.1699744351
1593,116724.45751000347
1594,150469.65710256968
1595,101343.54363884818
1596,238415.38489113544
1597,198460.9024200536
1598,215374.60673070812
1599,171002.235668929
1600,165051.42473880693
1601,106183.74289948012
1602,115280.3166202412
1603,73642.21219015711
1604,287766.20795310463
1605,245218.0300134395
1606,162445.25739980757
1607,190854.62092385782
1608,198572.97193505554
1609,183739.20100853642
1610,151289.48532154722
1611,128363.87607531049
1612,164391.8179374723
1613,149828.2360868499
1614,109927.39048060296
1615,88574.09541376437
1616,67698.73494246445
1617,87693.4188648139
1618,139685.77963810533
1619,146504.35670636786
1620,164198.91956802853
1621,137295.55991068474
1622,140442.61282638076
1623,277037.5688689273
1624,212959.69427358473
1625,110659.33255334165
1626,169112.42164582756
1627,187784.17452033886
1628,286268.9096774806
1629,172271.4495742189
