Id,SalePrice
1461,114411.61270980671
1462,169296.8558246435
1463,175288.67389198497
1464,190382.04223931374
1465,210587.68160979784
1466,169765.04220422963
1467,176661.94273040714
1468,159315.90477631145
1469,196654.56513765338
1470,123726.44585471187
1471,186234.84948852126
1472,95324.15215522268
1473,102933.75251771364
1474,147540.71153538054
1475,98615.96529354421
1476,365571.7010458146
1477,266108.0102874572
1478,286622.6693556738
1479,283319.2585766791
1480,494315.6104479463
1481,327398.9089553214
1482,207624.3503393833
1483,172225.63772809043
1484,163304.246285502
1485,179213.17788935767
1486,194396.4192974135
1487,341501.6911317451
1488,232424.47758457123
1489,197831.17995437383
1490,228945.93722275982
1491,201449.6257022247
1492,86731.67833623942
1493,161260.26945174584
1494,309302.75637275237
1495,292489.75062816666
1496,236100.57194084013
1497,176716.85878531673
1498,179964.4317656283
1499,158047.75339107995
1500,150457.2325780343
1501,180440.54939325037
1502,124958.20526240134
1503,308265.24381341966
1504,246206.88614554465
1505,223079.67865804018
1506,184564.60750098203
1507,251429.22774487478
1508,200524.97319957544
1509,158322.53098486742
1510,142909.2730495056
1511,164794.55483227753
1512,170330.10874920076
1513,146849.7604388698
1514,161220.73109781987
1515,196379.02714330947
1516,153633.53975464654
1517,165005.136081177
1518,119542.8659774714
1519,218928.1263638026
1520,131187.9009382539
1521,134482.98073300207
1522,182022.64821764038
1523,113837.68769063799
1524,116493.24086877641
1525,121393.02722120704
1526,113891.78217762789
1527,99201.31346182225
1528,132906.40914196707
1529,158451.00539177755
1530,201911.4780855811
1531,129690.25124898567
1532,97007.9523815175
1533,156258.18900758753
1534,108682.47716519149
1535,151225.63446442987
1536,102355.1549969133
1537,45322.835182681476
1538,161704.18490616226
1539,204658.63452718194
1540,89671.529882238
1541,141183.67077993098
1542,152232.53287427017
1543,196036.52275477664
1544,97510.79650239315
1545,120672.44218731367
1546,133870.22586328088
1547,159911.3674656423
1548,147261.84174545
1549,130452.00085695063
1550,139483.0161381633
1551,104204.7190117056
1552,133621.24441936004
1553,147589.99469446373
1554,115958.81433498184
1555,161051.6076088901
1556,77613.13242637104
1557,111539.8125981714
1558,85864.1720488884
1559,61440.38311440294
1560,141539.98004943653
1561,102327.38225845416
1562,135759.8477950028
1563,124094.10912018083
1564,167069.29310057632
1565,141006.45892119428
1566,226864.5870992029
1567,70486.8174298942
1568,228294.93300002423
1569,107153.3588524422
1570,126212.09047413344
1571,121151.74789371804
1572,152383.2791087593
1573,252089.14692591148
1574,126868.54414844402
1575,232052.34157905547
1576,236934.3462832523
1577,173552.70511490302
1578,137110.6415513862
1579,140066.66207981648
1580,187427.01312078076
1581,146553.7618944373
1582,131433.7871919316
1583,314627.79131008766
1584,220567.91612280178
1585,139940.67381021287
1586,100500.68643943056
1587,102498.27715970605
1588,156541.76030235304
1589,91108.06648357945
1590,134688.67211504726
1591,102036.0243386672
1592,105317.74108698906
1593,116998.96585596644
1594,142838.11818151755
1595,102107.91271241794
1596,238613.95591137488
1597,197647.34219501552
1598,215323.59791597805
1599,173571.90660257736
1600,167253.59383879913
1601,106690.68811541141
1602,115175.67857935783
1603,72668.83160973161
1604,288031.0066709156
1605,245916.21665564744
1606,164230.48595138418
1607,189448.758579954
1608,198780.16533260775
1609,184114.8064333922
1610,150791.8361654517
1611,128520.15865101738
1612,164963.9737160043
1613,149935.0683570481
1614,112391.64771849745
1615,89309.05582954914
1616,68487.98520874222
1617,88544.57974804156
1618,137762.78545235304
1619,146411.22357264033
1620,163298.25862978582
1621,137451.2325468251
1622,139874.5496945889
1623,278256.2711019012
1624,213495.43776978063
1625,110450.09947660704
1626,169391.645158141
1627,187470.19037448385
1628,286433.0760745329
1629,172523.1658960696
1630,380309.2637727321
1631,245678.19133906058
1632,261131.5820271123
1633,165255.7932703644
1634,180503.7769965
1635,175744.3065550871
1636,145605.385469014
1637,191436.25973053323
1638,186663.15917916794
1639,177196.1301658238
1640,258397.5171448381
1641,173098.6379782954
1642,236750.89674283352
1643,222894.3403993969
1644,227144.86730106114
1645,209107.02791189548
1646,154000.36572052026
1647,144516.8578352356
1648,121433.18098682314
1649,136355.51711659986
1650,115444.27509765339
1651,118546.9423727723
1652,95989.1084321837
1653,99981.68002709621
1654,145751.68243545952
1655,134082.81859377786
1656,141174.081967647
1657,151175.89364855541
1658,147358.5891214176
1659,117815.46424311188
1660,144810.99800783652
1661,436299.3558428757
1662,405188.8896197799
1663,377364.04341929324
1664,486968.2861223839
1665,301308.5169479681
1666,312489.88020260807
1667,375415.8190994758
1668,329686.2512519554
1669,299990.47312413534
1670,333558.9979413643
1671,273777.87683776265
1672,442034.31940506253
1673,305300.3743280923
1674,254584.2760686527
1675,204808.42720238963
1676,202141.8551805081
1677,214742.9491308123
1678,516104.1255963443
1679,371881.47239294776
1680,331621.07437528536
1681,233718.09929665033
1682,310337.9007604398
1683,190882.48857205833
1684,171781.251017611
1685,175211.69515428474
1686,162332.7288277613
1687,168634.2612292087
1688,187229.03862158972
1689,188504.92315941997
1690,193437.4561158181
1691,179135.85716633633
1692,244773.88911825782
1693,170074.5276971406
1694,178482.48868948955
1695,161147.04405448196
1696,272555.33447968744
1697,165014.75729875654
1698,349248.3784585438
1699,323057.98504804494
1700,254898.30683357117
1701,281616.9264347354
1702,254125.32315353735
1703,242790.65885247936
1704,293290.43340080354
1705,232198.81088843368
1706,385225.72242960334
1707,201052.13412754805
1708,198393.4144242422
1709,273539.20627793286
1710,220128.22635386413
1711,260648.48925131978
1712,273283.7938714686
1713,263444.91044574796
1714,218840.97585466495
1715,204290.65654284487
1716,184655.76329250511
1717,167750.9330069548
1718,136630.31954829284
1719,218106.33838941154
1720,236895.81456785774
1721,148858.17828650132
1722,118577.95081306508
1723,147418.3607628929
1724,217405.25279201992
1725,243709.43981092318
1726,184279.04190190832
1727,158614.4998398704
1728,162307.93849314764
1729,168960.548794461
1730,146034.98506762923
1731,118000.80320660897
1732,133747.5677746495
1733,117394.65629705196
1734,121140.31531086794
1735,120447.84622455444
1736,108099.00140555976
1737,346985.19126301445
1738,237504.64092395428
1739,285565.75959900126
1740,226370.09245710133
1741,195142.23459848034
1742,168255.46120428148
1743,167302.89199693658
1744,327075.0015515294
1745,231594.31209620845
1746,192110.69919317862
1747,218057.65930296874
1748,226841.4948572627
1749,135689.09555681853
1750,124486.21655359687
1751,242770.58293201122
