Id,SalePrice
1461,116941.16240612138
1462,137417.17072094601
1463,188889.67653320005
1464,192924.9457849335
1465,189052.64354987798
1466,172588.82388332483
1467,182083.76220699458
1468,161393.94564410482
1469,191726.33899350232
1470,126671.04101108912
1471,204151.06931427633
1472,101502.44241414069
1473,112498.3014395932
1474,146374.84438551863
1475,105663.43975402748
1476,367469.28652149986
1477,256780.38049532074
1478,256417.93143613962
1479,275509.2782439309
1480,503249.4571813316
1481,335565.1398197833
1482,204596.505352234
1483,183726.7541364899
1484,160428.1872849642
1485,180539.05433494734
1486,199909.93484867841
1487,337881.91550702706
1488,229578.35111714806
1489,206657.39021855476
1490,243059.5817798533
1491,201075.82859097095
1492,81667.80531429022
1493,190635.3552116411
1494,290595.8812672742
1495,280846.61922344787
1496,261201.53259754146
1497,179014.4180332208
1498,175275.8546706957
1499,173656.13732419378
1500,148113.87906855438
1501,192443.47022916755
1502,133022.80731097297
1503,313320.8247643524
1504,239678.16759912137
1505,220411.02532907235
1506,183105.95325904264
1507,266578.7982612805
1508,203715.5105929334
1509,162606.181468207
1510,143593.83736321816
1511,149924.90392548405
1512,173658.67135678866
1513,142719.61836800902
1514,161572.50410262504
1515,202800.14440738992
1516,147843.24580950232
1517,154532.87084094557
1518,119940.38229286554
1519,226316.01760998947
1520,127289.33932267551
1521,125654.4247921436
1522,163877.2079978238
1523,110290.97291606161
1524,121267.11416012494
1525,120992.29605880941
1526,103469.630443075
1527,95988.8349810635
1528,127796.87441261942
1529,150144.25174387373
1530,186191.733439663
1531,155367.5504075794
1532,126682.43776831105
1533,161534.01594663813
1534,105453.11896228074
1535,144895.76344604156
1536,92694.3704511055
1537,30664.98086175823
1538,165952.73128441596
1539,207212.6998409244
1540,75666.58872178571
1541,142380.5229561912
1542,127240.20493359304
1543,196115.41918285878
1544,87396.59874899656
1545,121452.27182257746
1546,146708.97228909642
1547,141125.0964988753
1548,143020.12511295572
1549,117674.07905211888
1550,129470.54208205256
1551,84505.87457205384
1552,143925.033962727
1553,176648.621924773
1554,131347.14746888907
1555,163037.24058525322
1556,92795.08745027159
1557,78017.44062664497
1558,114226.61710982828
1559,101902.16669179712
1560,118974.01851133775
1561,147293.47347790672
1562,116548.36094769856
1563,119729.4003818579
1564,153601.8960660806
1565,142951.81199545774
1566,237164.9768448996
1567,77394.7409977853
1568,220378.5788593271
1569,115800.01755534613
1570,133281.8119285513
1571,111193.41630940555
1572,145466.04785769875
1573,260268.74867751286
1574,118980.21893900605
1575,225538.6260969579
1576,248774.71217866492
1577,174652.34482445646
1578,161874.6387795009
1579,156193.93991860948
1580,186633.74083926665
1581,143886.0244332885
1582,130644.46123169325
1583,317694.45663702727
1584,216679.31361974365
1585,146054.84781327
1586,69815.36897256893
1587,106434.10813609447
1588,149337.82601408235
1589,99229.68870678282
1590,131304.55005309315
1591,81936.39497453874
